Total clusters, 248

Cluster Index, 0
Size, 20
poly_A, 9
poly_B, 11

Cluster Index, 1
Size, 138
poly_A, 71
poly_B, 67

Cluster Index, 2
Size, 74
poly_A, 36
poly_B, 38

Cluster Index, 3
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 4
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 5
Size, 16
poly_A, 7
poly_B, 9

Cluster Index, 6
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 8
Size, 24
poly_A, 11
poly_B, 13

Cluster Index, 9
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 10
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 11
Size, 55
poly_A, 28
poly_B, 27

Cluster Index, 13
Size, 26
poly_A, 13
poly_B, 13

Cluster Index, 15
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 16
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 18
Size, 14
poly_A, 7
poly_B, 7

Cluster Index, 19
Size, 3
poly_A, 1
poly_B, 2

Cluster Index, 20
Size, 44
poly_A, 21
poly_B, 23

Cluster Index, 21
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 22
Size, 7
poly_A, 4
poly_B, 3

Cluster Index, 23
Size, 11
poly_A, 6
poly_B, 5

Cluster Index, 24
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 25
Size, 28
poly_A, 12
poly_B, 16

Cluster Index, 26
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 27
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 28
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 29
Size, 9
poly_A, 5
poly_B, 4

Cluster Index, 30
Size, 23
poly_A, 11
poly_B, 12

Cluster Index, 31
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 32
Size, 16
poly_A, 7
poly_B, 9

Cluster Index, 33
Size, 7
poly_A, 3
poly_B, 4

Cluster Index, 34
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 35
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 36
Size, 3
poly_A, 2
poly_B, 1

Cluster Index, 37
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 38
Size, 36
poly_A, 18
poly_B, 18

Cluster Index, 40
Size, 8
poly_A, 4
poly_B, 4

Cluster Index, 42
Size, 16
poly_A, 8
poly_B, 8

Cluster Index, 43
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 45
Size, 14
poly_A, 8
poly_B, 6

Cluster Index, 46
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 48
Size, 12
poly_A, 7
poly_B, 5

Cluster Index, 49
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 50
Size, 4
poly_A, 2
poly_B, 2

Cluster Index, 51
Size, 27
poly_A, 14
poly_B, 13

Cluster Index, 52
Size, 5
poly_A, 3
poly_B, 2

Cluster Index, 53
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 54
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 55
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 56
Size, 2
poly_A, 1
poly_B, 1

Cluster Index, 57
Size, 19
poly_A, 10
poly_B, 9

Cluster Index, 58
