Time, TOTAL poly_A : A : State0,FREE poly_A : A : State0,BOUND poly_A : A : State0,TOTAL poly_A : L_a : State0,FREE poly_A : L_a : State0,BOUND poly_A : L_a : State0,TOTAL poly_B : B : State0,FREE poly_B : B : State0,BOUND poly_B : B : State0,TOTAL poly_B : L_b : State0,FREE poly_B : L_b : State0,BOUND poly_B : L_b : State0,
0.0,3200,3200,0,6400,6400,0,3200,3200,0,6400,6400,0,
0.001000000000002041,3200,1560,1640,6400,6400,0,3200,1560,1640,6400,6400,0,
0.002000009999996102,3200,1559,1641,6400,6400,0,3200,1559,1641,6400,6400,0,
0.0030000099999901633,3200,1558,1642,6400,6400,0,3200,1558,1642,6400,6400,0,
0.0040000099999842244,3200,1562,1638,6400,6400,0,3200,1562,1638,6400,6400,0,
0.005000009999978286,3200,1607,1593,6400,6400,0,3200,1607,1593,6400,6400,0,
0.006000009999972347,3200,1578,1622,6400,6400,0,3200,1578,1622,6400,6400,0,
0.007000009999966408,3200,1566,1634,6400,6400,0,3200,1566,1634,6400,6400,0,
0.00800000999996047,3200,1540,1660,6400,6400,0,3200,1540,1660,6400,6400,0,
0.00900000999995453,3200,1530,1670,6400,6400,0,3200,1530,1670,6400,6400,0,
0.010000009999948592,3200,1553,1647,6400,6400,0,3200,1553,1647,6400,6400,0,
0.011000009999942653,3200,1538,1662,6400,6400,0,3200,1538,1662,6400,6400,0,
0.012000009999936714,3200,1507,1693,6400,6400,0,3200,1507,1693,6400,6400,0,
0.013000009999930775,3200,1592,1608,6400,6400,0,3200,1592,1608,6400,6400,0,
0.014000009999924836,3200,1596,1604,6400,6400,0,3200,1596,1604,6400,6400,0,
0.015000009999918898,3200,1519,1681,6400,6400,0,3200,1519,1681,6400,6400,0,
0.016000009999978013,3200,1536,1664,6400,6400,0,3200,1536,1664,6400,6400,0,
0.017000000000145545,3200,1521,1679,6400,6400,0,3200,1521,1679,6400,6400,0,
0.018000000000313078,3200,1554,1646,6400,6400,0,3200,1554,1646,6400,6400,0,
0.01900000000048061,3200,1553,1647,6400,6400,0,3200,1553,1647,6400,6400,0,
0.020000000000648145,3200,1550,1650,6400,6400,0,3200,1550,1650,6400,6400,0,
0.02100000000081568,3200,1567,1633,6400,6400,0,3200,1567,1633,6400,6400,0,
0.022000000000983212,3200,1581,1619,6400,6400,0,3200,1581,1619,6400,6400,0,
0.023000000001150746,3200,1517,1683,6400,6400,0,3200,1517,1683,6400,6400,0,
0.02400000000131828,3200,1539,1661,6400,6400,0,3200,1539,1661,6400,6400,0,
0.025000000001485813,3200,1538,1662,6400,6400,0,3200,1538,1662,6400,6400,0,
0.026000000001653346,3200,1550,1650,6400,6400,0,3200,1550,1650,6400,6400,0,
0.02700000000182088,3200,1554,1646,6400,6400,0,3200,1554,1646,6400,6400,0,
0.028000000001988413,3200,1522,1678,6400,6400,0,3200,1522,1678,6400,6400,0,
0.029000000002155947,3200,1563,1637,6400,6400,0,3200,1563,1637,6400,6400,0,
0.03000000000232348,3200,1551,1649,6400,6400,0,3200,1551,1649,6400,6400,0,
0.031000000002491014,3200,1526,1674,6400,6400,0,3200,1526,1674,6400,6400,0,
0.03200000000265855,3200,1526,1674,6400,6400,0,3200,1526,1674,6400,6400,0,
0.03300000000282608,3200,1555,1645,6400,6400,0,3200,1555,1645,6400,6400,0,
0.034000000002993615,3200,1549,1651,6400,6400,0,3200,1549,1651,6400,6400,0,
0.03500000000316115,3200,1547,1653,6400,6400,0,3200,1547,1653,6400,6400,0,
0.03600000000332868,3200,1514,1686,6400,6400,0,3200,1514,1686,6400,6400,0,
0.037000000003496215,3200,1489,1711,6400,6400,0,3200,1489,1711,6400,6400,0,
0.03800000000366375,3200,1545,1655,6400,6400,0,3200,1545,1655,6400,6400,0,
0.03900000000383128,3200,1527,1673,6400,6400,0,3200,1527,1673,6400,6400,0,
0.040000000003998816,3200,1560,1640,6400,6400,0,3200,1560,1640,6400,6400,0,
